datetime,YYYYMMDD,HH,T,TD,T_260
2025-03-31 14:00:00+02:00,20250331,13,12.1,2.4,12.1
2025-03-31 15:00:00+02:00,20250331,14,11.9,2.0,11.9
2025-03-31 16:00:00+02:00,20250331,15,11.7,0.8,11.7
2025-03-31 17:00:00+02:00,20250331,16,11.4,1.6,11.4
2025-03-31 18:00:00+02:00,20250331,17,10.6,2.3,10.6
2025-03-31 19:00:00+02:00,20250331,18,9.3,3.1,9.3
2025-03-31 20:00:00+02:00,20250331,19,8.1,3.7,8.1
2025-03-31 21:00:00+02:00,20250331,20,7.2,3.8,7.2
2025-03-31 22:00:00+02:00,20250331,21,5.1,3.2,5.1
2025-03-31 23:00:00+02:00,20250331,22,5.2,3.3,5.2
2025-04-01 00:00:00+02:00,20250331,23,4.8,3.0,4.8
2025-04-01 01:00:00+02:00,20250331,24,3.4,2.4,3.4
2025-04-01 02:00:00+02:00,20250401,1,2.1,1.8,2.1
2025-04-01 03:00:00+02:00,20250401,2,2.0,1.9,2.0
2025-04-01 04:00:00+02:00,20250401,3,2.7,2.2,2.7
2025-04-01 05:00:00+02:00,20250401,4,2.9,2.6,2.9
2025-04-01 06:00:00+02:00,20250401,5,2.3,2.0,2.3
2025-04-01 07:00:00+02:00,20250401,6,2.4,2.2,2.4
2025-04-01 08:00:00+02:00,20250401,7,4.1,3.3,4.1
2025-04-01 09:00:00+02:00,20250401,8,5.9,4.3,5.9
2025-04-01 10:00:00+02:00,20250401,9,8.4,4.7,8.4
2025-04-01 11:00:00+02:00,20250401,10,10.6,4.4,10.6
2025-04-01 12:00:00+02:00,20250401,11,11.3,3.9,11.3
2025-04-01 13:00:00+02:00,20250401,12,12.5,2.2,12.5
2025-04-01 14:00:00+02:00,20250401,13,13.4,2.0,13.4
2025-04-01 15:00:00+02:00,20250401,14,13.5,1.2,13.5
2025-04-01 16:00:00+02:00,20250401,15,14.0,0.8,14.0
2025-04-01 17:00:00+02:00,20250401,16,13.8,-0.2,13.8
2025-04-01 18:00:00+02:00,20250401,17,13.5,0.3,13.5
2025-04-01 19:00:00+02:00,20250401,18,12.1,0.4,12.1
2025-04-01 20:00:00+02:00,20250401,19,10.7,0.5,10.7
2025-04-01 21:00:00+02:00,20250401,20,10.0,0.5,10.0
2025-04-01 22:00:00+02:00,20250401,21,10.0,0.4,10.0
2025-04-01 23:00:00+02:00,20250401,22,9.1,0.4,9.1
2025-04-02 00:00:00+02:00,20250401,23,8.1,0.2,8.1
2025-04-02 01:00:00+02:00,20250401,24,7.2,0.2,7.2
2025-04-02 02:00:00+02:00,20250402,1,6.9,0.4,6.9
2025-04-02 03:00:00+02:00,20250402,2,6.6,0.7,6.6
2025-04-02 04:00:00+02:00,20250402,3,6.4,1.2,6.4
2025-04-02 05:00:00+02:00,20250402,4,6.3,1.5,6.3
2025-04-02 06:00:00+02:00,20250402,5,6.3,1.3,6.3
2025-04-02 07:00:00+02:00,20250402,6,6.1,1.6,6.1
2025-04-02 08:00:00+02:00,20250402,7,7.9,2.0,7.9
2025-04-02 09:00:00+02:00,20250402,8,9.8,2.6,9.8
2025-04-02 10:00:00+02:00,20250402,9,12.3,3.7,12.3
2025-04-02 11:00:00+02:00,20250402,10,13.7,4.1,13.7
2025-04-02 12:00:00+02:00,20250402,11,15.0,4.3,15.0
2025-04-02 13:00:00+02:00,20250402,12,16.3,5.3,16.3
2025-04-02 14:00:00+02:00,20250402,13,16.6,4.0,16.6
2025-04-02 15:00:00+02:00,20250402,14,17.1,3.5,17.1
2025-04-02 16:00:00+02:00,20250402,15,17.2,3.7,17.2
2025-04-02 17:00:00+02:00,20250402,16,17.1,2.8,17.1
2025-04-02 18:00:00+02:00,20250402,17,16.4,1.3,16.4
2025-04-02 19:00:00+02:00,20250402,18,15.3,1.7,15.3
2025-04-02 20:00:00+02:00,20250402,19,14.3,2.1,14.3
2025-04-02 21:00:00+02:00,20250402,20,13.9,2.1,13.9
2025-04-02 22:00:00+02:00,20250402,21,13.3,2.1,13.3
2025-04-02 23:00:00+02:00,20250402,22,12.5,3.3,12.5
2025-04-03 00:00:00+02:00,20250402,23,12.1,3.6,12.1
2025-04-03 01:00:00+02:00,20250402,24,11.3,3.9,11.3
2025-04-03 02:00:00+02:00,20250403,1,10.9,4.0,10.9
2025-04-03 03:00:00+02:00,20250403,2,10.2,4.2,10.2
2025-04-03 04:00:00+02:00,20250403,3,9.8,4.0,9.8
2025-04-03 05:00:00+02:00,20250403,4,9.7,3.8,9.7
2025-04-03 06:00:00+02:00,20250403,5,9.0,3.7,9.0
2025-04-03 07:00:00+02:00,20250403,6,9.3,3.8,9.3
2025-04-03 08:00:00+02:00,20250403,7,10.8,4.3,10.8
2025-04-03 09:00:00+02:00,20250403,8,13.3,4.8,13.3
2025-04-03 10:00:00+02:00,20250403,9,15.1,4.5,15.1
2025-04-03 11:00:00+02:00,20250403,10,17.4,4.4,17.4
2025-04-03 12:00:00+02:00,20250403,11,17.6,4.8,17.6
2025-04-03 13:00:00+02:00,20250403,12,18.9,3.7,18.9
2025-04-03 14:00:00+02:00,20250403,13,19.3,3.5,19.3
2025-04-03 15:00:00+02:00,20250403,14,19.5,3.3,19.5
2025-04-03 16:00:00+02:00,20250403,15,19.9,2.9,19.9
2025-04-03 17:00:00+02:00,20250403,16,19.9,3.1,19.9
2025-04-03 18:00:00+02:00,20250403,17,19.3,3.7,19.3
2025-04-03 19:00:00+02:00,20250403,18,17.8,3.4,17.8
2025-04-03 20:00:00+02:00,20250403,19,15.4,3.1,15.4
2025-04-03 21:00:00+02:00,20250403,20,12.1,3.2,12.1
2025-04-03 22:00:00+02:00,20250403,21,8.9,3.9,8.9
2025-04-03 23:00:00+02:00,20250403,22,12.7,2.6,12.7
2025-04-04 00:00:00+02:00,20250403,23,11.1,2.7,11.1
2025-04-04 01:00:00+02:00,20250403,24,10.1,2.5,10.1
2025-04-04 02:00:00+02:00,20250404,1,8.3,2.7,8.3
2025-04-04 03:00:00+02:00,20250404,2,5.8,2.7,5.8
2025-04-04 04:00:00+02:00,20250404,3,4.2,3.3,4.2
2025-04-04 05:00:00+02:00,20250404,4,3.6,2.4,3.6
2025-04-04 06:00:00+02:00,20250404,5,2.7,1.6,2.7
2025-04-04 07:00:00+02:00,20250404,6,4.9,3.5,4.9
2025-04-04 08:00:00+02:00,20250404,7,11.0,3.9,11.0
2025-04-04 09:00:00+02:00,20250404,8,14.3,4.3,14.3
2025-04-04 10:00:00+02:00,20250404,9,17.9,4.5,17.9
2025-04-04 11:00:00+02:00,20250404,10,19.6,4.7,19.6
2025-04-04 12:00:00+02:00,20250404,11,20.7,4.5,20.7
2025-04-04 13:00:00+02:00,20250404,12,20.6,2.5,20.6
2025-04-04 14:00:00+02:00,20250404,13,21.6,2.5,21.6
2025-04-04 15:00:00+02:00,20250404,14,22.1,2.5,22.1
2025-04-04 16:00:00+02:00,20250404,15,21.7,3.1,21.7
2025-04-04 17:00:00+02:00,20250404,16,21.2,3.2,21.2
2025-04-04 18:00:00+02:00,20250404,17,20.4,4.4,20.4
2025-04-04 19:00:00+02:00,20250404,18,18.3,7.0,18.3
2025-04-04 20:00:00+02:00,20250404,19,16.4,7.4,16.4
2025-04-04 21:00:00+02:00,20250404,20,14.8,6.7,14.8
2025-04-04 22:00:00+02:00,20250404,21,12.9,6.0,12.9
2025-04-04 23:00:00+02:00,20250404,22,11.2,4.3,11.2
2025-04-05 00:00:00+02:00,20250404,23,10.0,2.2,10.0
2025-04-05 01:00:00+02:00,20250404,24,9.0,1.2,9.0
2025-04-05 02:00:00+02:00,20250405,1,7.9,1.2,7.9
2025-04-05 03:00:00+02:00,20250405,2,6.8,1.4,6.8
2025-04-05 04:00:00+02:00,20250405,3,6.4,2.3,6.4
2025-04-05 05:00:00+02:00,20250405,4,5.8,3.5,5.8
2025-04-05 06:00:00+02:00,20250405,5,5.4,4.1,5.4
2025-04-05 07:00:00+02:00,20250405,6,6.2,4.3,6.2
2025-04-05 08:00:00+02:00,20250405,7,7.5,4.0,7.5
2025-04-05 09:00:00+02:00,20250405,8,9.3,3.9,9.3
2025-04-05 10:00:00+02:00,20250405,9,10.7,4.2,10.7
2025-04-05 11:00:00+02:00,20250405,10,12.5,4.6,12.5
2025-04-05 12:00:00+02:00,20250405,11,13.9,4.1,13.9
2025-04-05 13:00:00+02:00,20250405,12,14.8,3.6,14.8
2025-04-05 14:00:00+02:00,20250405,13,15.4,0.7,15.4
2025-04-05 15:00:00+02:00,20250405,14,15.6,-1.0,15.6
2025-04-05 16:00:00+02:00,20250405,15,15.5,-0.8,15.5
2025-04-05 17:00:00+02:00,20250405,16,15.5,-0.9,15.5
2025-04-05 18:00:00+02:00,20250405,17,14.4,-2.8,14.4
2025-04-05 19:00:00+02:00,20250405,18,12.8,-1.6,12.8
2025-04-05 20:00:00+02:00,20250405,19,11.1,1.9,11.1
2025-04-05 21:00:00+02:00,20250405,20,10.1,1.2,10.1
2025-04-05 22:00:00+02:00,20250405,21,8.9,-0.4,8.9
2025-04-05 23:00:00+02:00,20250405,22,7.6,-1.1,7.6
2025-04-06 00:00:00+02:00,20250405,23,6.7,-1.9,6.7
2025-04-06 01:00:00+02:00,20250405,24,6.1,-2.7,6.1
2025-04-06 02:00:00+02:00,20250406,1,6.1,-3.6,6.1
2025-04-06 03:00:00+02:00,20250406,2,5.5,-3.7,5.5
2025-04-06 04:00:00+02:00,20250406,3,4.8,-3.4,4.8
2025-04-06 05:00:00+02:00,20250406,4,4.3,-3.4,4.3
2025-04-06 06:00:00+02:00,20250406,5,3.7,-3.3,3.7
2025-04-06 07:00:00+02:00,20250406,6,3.9,-3.6,3.9
2025-04-06 08:00:00+02:00,20250406,7,5.5,-3.8,5.5
2025-04-06 09:00:00+02:00,20250406,8,6.9,-4.8,6.9
2025-04-06 10:00:00+02:00,20250406,9,8.8,-5.7,8.8
2025-04-06 11:00:00+02:00,20250406,10,10.0,-5.3,10.0
2025-04-06 12:00:00+02:00,20250406,11,10.4,-4.8,10.4
2025-04-06 13:00:00+02:00,20250406,12,11.6,-4.7,11.6
2025-04-06 14:00:00+02:00,20250406,13,12.1,-3.1,12.1
2025-04-06 15:00:00+02:00,20250406,14,12.1,-4.2,12.1
2025-04-06 16:00:00+02:00,20250406,15,12.1,-4.9,12.1
2025-04-06 17:00:00+02:00,20250406,16,12.1,-4.5,12.1
2025-04-06 18:00:00+02:00,20250406,17,11.4,-3.9,11.4
2025-04-06 19:00:00+02:00,20250406,18,10.2,-4.1,10.2
2025-04-06 20:00:00+02:00,20250406,19,8.6,-4.0,8.6
2025-04-06 21:00:00+02:00,20250406,20,6.9,-3.0,6.9
2025-04-06 22:00:00+02:00,20250406,21,5.7,-2.7,5.7
2025-04-06 23:00:00+02:00,20250406,22,5.3,-2.4,5.3
2025-04-07 00:00:00+02:00,20250406,23,4.7,-1.1,4.7
2025-04-07 01:00:00+02:00,20250406,24,3.8,-1.9,3.8
2025-04-07 02:00:00+02:00,20250407,1,2.5,-2.1,2.5
2025-04-07 03:00:00+02:00,20250407,2,2.2,-1.9,2.2
2025-04-07 04:00:00+02:00,20250407,3,1.9,-1.8,1.9
2025-04-07 05:00:00+02:00,20250407,4,1.2,-1.8,1.2
2025-04-07 06:00:00+02:00,20250407,5,1.0,-1.6,1.0
2025-04-07 07:00:00+02:00,20250407,6,2.3,-0.9,2.3
2025-04-07 08:00:00+02:00,20250407,7,5.7,-0.5,5.7
2025-04-07 09:00:00+02:00,20250407,8,8.5,-1.7,8.5
2025-04-07 10:00:00+02:00,20250407,9,10.1,-3.7,10.1
2025-04-07 11:00:00+02:00,20250407,10,10.7,-4.1,10.7
2025-04-07 12:00:00+02:00,20250407,11,12.0,-2.5,12.0
2025-04-07 13:00:00+02:00,20250407,12,12.6,-1.9,12.6
2025-04-07 14:00:00+02:00,20250407,13,13.4,-1.1,13.4
2025-04-07 15:00:00+02:00,20250407,14,14.0,-1.1,14.0
2025-04-07 16:00:00+02:00,20250407,15,14.0,-1.3,14.0
2025-04-07 17:00:00+02:00,20250407,16,13.4,-2.2,13.4
2025-04-07 18:00:00+02:00,20250407,17,12.6,-0.7,12.6
2025-04-07 19:00:00+02:00,20250407,18,11.2,-0.4,11.2
2025-04-07 20:00:00+02:00,20250407,19,9.7,0.5,9.7
2025-04-07 21:00:00+02:00,20250407,20,8.9,1.6,8.9
2025-04-07 22:00:00+02:00,20250407,21,7.6,0.4,7.6
2025-04-07 23:00:00+02:00,20250407,22,6.6,0.1,6.6
2025-04-08 00:00:00+02:00,20250407,23,5.9,-0.4,5.9
2025-04-08 01:00:00+02:00,20250407,24,5.4,-0.5,5.4
2025-04-08 02:00:00+02:00,20250408,1,4.3,-0.5,4.3
2025-04-08 03:00:00+02:00,20250408,2,3.5,-0.5,3.5
2025-04-08 04:00:00+02:00,20250408,3,2.9,-0.3,2.9
2025-04-08 05:00:00+02:00,20250408,4,2.0,-0.1,2.0
2025-04-08 06:00:00+02:00,20250408,5,2.3,0.1,2.3
2025-04-08 07:00:00+02:00,20250408,6,3.5,0.8,3.5
2025-04-08 08:00:00+02:00,20250408,7,6.2,1.6,6.2
2025-04-08 09:00:00+02:00,20250408,8,9.6,2.2,9.6
2025-04-08 10:00:00+02:00,20250408,9,11.3,1.9,11.3
2025-04-08 11:00:00+02:00,20250408,10,12.9,1.8,12.9
2025-04-08 12:00:00+02:00,20250408,11,13.9,1.6,13.9
2025-04-08 13:00:00+02:00,20250408,12,14.5,2.1,14.5
2025-04-08 14:00:00+02:00,20250408,13,14.8,0.9,14.8
2025-04-08 15:00:00+02:00,20250408,14,15.4,2.2,15.4
2025-04-08 16:00:00+02:00,20250408,15,14.7,2.4,14.7
2025-04-08 17:00:00+02:00,20250408,16,13.9,1.0,13.9
2025-04-08 18:00:00+02:00,20250408,17,12.3,-0.7,12.3
2025-04-08 19:00:00+02:00,20250408,18,10.6,0.6,10.6
2025-04-08 20:00:00+02:00,20250408,19,9.0,4.2,9.0
2025-04-08 21:00:00+02:00,20250408,20,7.9,4.3,7.9
2025-04-08 22:00:00+02:00,20250408,21,7.3,4.1,7.3
2025-04-08 23:00:00+02:00,20250408,22,6.8,3.8,6.8
2025-04-09 00:00:00+02:00,20250408,23,5.8,2.7,5.8
2025-04-09 01:00:00+02:00,20250408,24,5.1,2.4,5.1
2025-04-09 02:00:00+02:00,20250409,1,4.3,2.1,4.3
2025-04-09 03:00:00+02:00,20250409,2,4.3,2.2,4.3
2025-04-09 04:00:00+02:00,20250409,3,4.5,2.4,4.5
2025-04-09 05:00:00+02:00,20250409,4,4.2,2.4,4.2
2025-04-09 06:00:00+02:00,20250409,5,3.3,2.1,3.3
2025-04-09 07:00:00+02:00,20250409,6,5.0,3.3,5.0
2025-04-09 08:00:00+02:00,20250409,7,6.2,3.8,6.2
2025-04-09 09:00:00+02:00,20250409,8,7.2,3.6,7.2
2025-04-09 10:00:00+02:00,20250409,9,8.1,3.8,8.1
2025-04-09 11:00:00+02:00,20250409,10,9.7,4.0,9.7
2025-04-09 12:00:00+02:00,20250409,11,11.1,4.3,11.1
2025-04-09 13:00:00+02:00,20250409,12,11.7,4.1,11.7
2025-04-09 14:00:00+02:00,20250409,13,11.9,4.1,11.9
2025-04-09 15:00:00+02:00,20250409,14,11.0,4.3,11.0
2025-04-09 16:00:00+02:00,20250409,15,10.4,3.7,10.4
2025-04-09 17:00:00+02:00,20250409,16,10.1,3.2,10.1
2025-04-09 18:00:00+02:00,20250409,17,9.2,2.9,9.2
2025-04-09 19:00:00+02:00,20250409,18,8.5,2.9,8.5
2025-04-09 20:00:00+02:00,20250409,19,8.1,2.7,8.1
2025-04-09 21:00:00+02:00,20250409,20,7.9,3.1,7.9
2025-04-09 22:00:00+02:00,20250409,21,7.6,3.3,7.6
2025-04-09 23:00:00+02:00,20250409,22,7.6,3.3,7.6
2025-04-10 00:00:00+02:00,20250409,23,7.7,3.5,7.7
2025-04-10 01:00:00+02:00,20250409,24,7.8,3.6,7.8
2025-04-10 02:00:00+02:00,20250410,1,8.1,4.2,8.1
2025-04-10 03:00:00+02:00,20250410,2,8.2,4.3,8.2
2025-04-10 04:00:00+02:00,20250410,3,8.1,4.3,8.1
2025-04-10 05:00:00+02:00,20250410,4,7.9,4.0,7.9
2025-04-10 06:00:00+02:00,20250410,5,7.7,3.4,7.7
2025-04-10 07:00:00+02:00,20250410,6,7.8,3.8,7.8
2025-04-10 08:00:00+02:00,20250410,7,8.3,4.3,8.3
2025-04-10 09:00:00+02:00,20250410,8,8.8,4.5,8.8
2025-04-10 10:00:00+02:00,20250410,9,9.7,4.9,9.7
2025-04-10 11:00:00+02:00,20250410,10,11.5,5.1,11.5
2025-04-10 12:00:00+02:00,20250410,11,11.8,5.3,11.8
2025-04-10 13:00:00+02:00,20250410,12,12.9,5.1,12.9
2025-04-10 14:00:00+02:00,20250410,13,13.7,4.8,13.7
2025-04-10 15:00:00+02:00,20250410,14,14.3,5.2,14.3
2025-04-10 16:00:00+02:00,20250410,15,13.8,5.4,13.8
2025-04-10 17:00:00+02:00,20250410,16,13.5,5.7,13.5
2025-04-10 18:00:00+02:00,20250410,17,12.9,5.4,12.9
2025-04-10 19:00:00+02:00,20250410,18,11.6,5.7,11.6
2025-04-10 20:00:00+02:00,20250410,19,9.3,5.4,9.3
2025-04-10 21:00:00+02:00,20250410,20,7.8,4.8,7.8
2025-04-10 22:00:00+02:00,20250410,21,6.9,4.6,6.9
2025-04-10 23:00:00+02:00,20250410,22,6.1,4.4,6.1
2025-04-11 00:00:00+02:00,20250410,23,4.6,3.7,4.6
2025-04-11 01:00:00+02:00,20250410,24,4.3,3.7,4.3
2025-04-11 02:00:00+02:00,20250411,1,2.6,2.4,2.6
2025-04-11 03:00:00+02:00,20250411,2,2.0,1.8,2.0
2025-04-11 04:00:00+02:00,20250411,3,1.5,1.2,1.5
2025-04-11 05:00:00+02:00,20250411,4,1.7,1.4,1.7
2025-04-11 06:00:00+02:00,20250411,5,5.4,5.2,5.4
2025-04-11 07:00:00+02:00,20250411,6,6.2,6.1,6.2
2025-04-11 08:00:00+02:00,20250411,7,7.1,6.3,7.1
2025-04-11 09:00:00+02:00,20250411,8,10.2,7.2,10.2
2025-04-11 10:00:00+02:00,20250411,9,12.3,7.8,12.3
2025-04-11 11:00:00+02:00,20250411,10,14.9,8.1,14.9
2025-04-11 12:00:00+02:00,20250411,11,16.3,8.6,16.3
2025-04-11 13:00:00+02:00,20250411,12,17.5,7.3,17.5
2025-04-11 14:00:00+02:00,20250411,13,17.7,7.0,17.7
2025-04-11 15:00:00+02:00,20250411,14,17.9,7.0,17.9
2025-04-11 16:00:00+02:00,20250411,15,17.4,5.2,17.4
2025-04-11 17:00:00+02:00,20250411,16,17.3,6.7,17.3
2025-04-11 18:00:00+02:00,20250411,17,16.4,7.0,16.4
2025-04-11 19:00:00+02:00,20250411,18,15.0,7.7,15.0
2025-04-11 20:00:00+02:00,20250411,19,13.1,7.9,13.1
2025-04-11 21:00:00+02:00,20250411,20,9.4,7.0,9.4
2025-04-11 22:00:00+02:00,20250411,21,8.6,6.9,8.6
2025-04-11 23:00:00+02:00,20250411,22,7.0,6.3,7.0
2025-04-12 00:00:00+02:00,20250411,23,6.6,5.5,6.6
2025-04-12 01:00:00+02:00,20250411,24,5.4,4.7,5.4
2025-04-12 02:00:00+02:00,20250412,1,4.7,4.4,4.7
2025-04-12 03:00:00+02:00,20250412,2,4.1,4.1,4.1
2025-04-12 04:00:00+02:00,20250412,3,3.7,3.7,3.7
2025-04-12 05:00:00+02:00,20250412,4,3.5,3.5,3.5
2025-04-12 06:00:00+02:00,20250412,5,3.3,3.0,3.3
2025-04-12 07:00:00+02:00,20250412,6,6.7,6.6,6.7
2025-04-12 08:00:00+02:00,20250412,7,11.8,8.2,11.8
2025-04-12 09:00:00+02:00,20250412,8,15.6,9.3,15.6
2025-04-12 10:00:00+02:00,20250412,9,17.7,7.9,17.7
2025-04-12 11:00:00+02:00,20250412,10,18.2,7.9,18.2
2025-04-12 12:00:00+02:00,20250412,11,19.4,8.2,19.4
2025-04-12 13:00:00+02:00,20250412,12,20.5,7.2,20.5
2025-04-12 14:00:00+02:00,20250412,13,21.0,6.5,21.0
2025-04-12 15:00:00+02:00,20250412,14,22.0,6.2,22.0
2025-04-12 16:00:00+02:00,20250412,15,22.6,5.8,22.6
2025-04-12 17:00:00+02:00,20250412,16,22.6,5.6,22.6
2025-04-12 18:00:00+02:00,20250412,17,22.2,4.4,22.2
2025-04-12 19:00:00+02:00,20250412,18,21.2,4.7,21.2
2025-04-12 20:00:00+02:00,20250412,19,18.6,4.3,18.6
2025-04-12 21:00:00+02:00,20250412,20,17.4,3.9,17.4
2025-04-12 22:00:00+02:00,20250412,21,19.0,3.5,19.0
2025-04-12 23:00:00+02:00,20250412,22,16.7,5.0,16.7
2025-04-13 00:00:00+02:00,20250412,23,16.6,5.8,16.6
2025-04-13 01:00:00+02:00,20250412,24,16.7,6.7,16.7
2025-04-13 02:00:00+02:00,20250413,1,15.9,6.9,15.9
2025-04-13 03:00:00+02:00,20250413,2,14.7,9.5,14.7
2025-04-13 04:00:00+02:00,20250413,3,12.9,11.4,12.9
2025-04-13 05:00:00+02:00,20250413,4,13.0,12.2,13.0
2025-04-13 06:00:00+02:00,20250413,5,13.1,12.4,13.1
2025-04-13 07:00:00+02:00,20250413,6,13.3,12.4,13.3
2025-04-13 08:00:00+02:00,20250413,7,13.9,12.6,13.9
2025-04-13 09:00:00+02:00,20250413,8,14.6,11.8,14.6
2025-04-13 10:00:00+02:00,20250413,9,14.5,10.6,14.5
2025-04-13 11:00:00+02:00,20250413,10,15.2,10.1,15.2
2025-04-13 12:00:00+02:00,20250413,11,15.6,10.3,15.6
2025-04-13 13:00:00+02:00,20250413,12,16.2,10.4,16.2
2025-04-13 14:00:00+02:00,20250413,13,16.2,10.0,16.2
2025-04-13 15:00:00+02:00,20250413,14,16.4,9.7,16.4
2025-04-13 16:00:00+02:00,20250413,15,16.4,8.6,16.4
2025-04-13 17:00:00+02:00,20250413,16,16.5,8.1,16.5
2025-04-13 18:00:00+02:00,20250413,17,15.0,6.9,15.0
2025-04-13 19:00:00+02:00,20250413,18,13.6,8.1,13.6
2025-04-13 20:00:00+02:00,20250413,19,12.4,7.5,12.4
2025-04-13 21:00:00+02:00,20250413,20,11.0,7.7,11.0
2025-04-13 22:00:00+02:00,20250413,21,11.3,7.1,11.3
2025-04-13 23:00:00+02:00,20250413,22,11.3,6.6,11.3
2025-04-14 00:00:00+02:00,20250413,23,10.8,6.3,10.8
2025-04-14 01:00:00+02:00,20250413,24,10.3,6.3,10.3
2025-04-14 02:00:00+02:00,20250414,1,10.2,6.6,10.2
2025-04-14 03:00:00+02:00,20250414,2,10.4,6.5,10.4
2025-04-14 04:00:00+02:00,20250414,3,9.9,6.5,9.9
2025-04-14 05:00:00+02:00,20250414,4,9.8,7.1,9.8
2025-04-14 06:00:00+02:00,20250414,5,9.1,8.0,9.1
2025-04-14 07:00:00+02:00,20250414,6,9.3,7.9,9.3
2025-04-14 08:00:00+02:00,20250414,7,10.1,7.7,10.1
2025-04-14 09:00:00+02:00,20250414,8,10.3,7.4,10.3
2025-04-14 10:00:00+02:00,20250414,9,12.0,8.3,12.0
2025-04-14 11:00:00+02:00,20250414,10,13.4,8.1,13.4
2025-04-14 12:00:00+02:00,20250414,11,14.4,7.1,14.4
2025-04-14 13:00:00+02:00,20250414,12,15.3,7.1,15.3
2025-04-14 14:00:00+02:00,20250414,13,15.9,5.5,15.9
2025-04-14 15:00:00+02:00,20250414,14,16.3,5.0,16.3
2025-04-14 16:00:00+02:00,20250414,15,17.2,5.3,17.2
2025-04-14 17:00:00+02:00,20250414,16,16.7,5.1,16.7
2025-04-14 18:00:00+02:00,20250414,17,16.6,5.5,16.6
2025-04-14 19:00:00+02:00,20250414,18,15.8,5.1,15.8
2025-04-14 20:00:00+02:00,20250414,19,14.1,5.7,14.1
2025-04-14 21:00:00+02:00,20250414,20,13.0,6.0,13.0
2025-04-14 22:00:00+02:00,20250414,21,12.6,5.8,12.6
2025-04-14 23:00:00+02:00,20250414,22,12.3,6.0,12.3
2025-04-15 00:00:00+02:00,20250414,23,11.8,6.5,11.8
2025-04-15 01:00:00+02:00,20250414,24,11.6,6.9,11.6
2025-04-15 02:00:00+02:00,20250415,1,11.4,7.2,11.4
2025-04-15 03:00:00+02:00,20250415,2,11.1,7.2,11.1
2025-04-15 04:00:00+02:00,20250415,3,10.5,7.0,10.5
2025-04-15 05:00:00+02:00,20250415,4,10.2,6.9,10.2
2025-04-15 06:00:00+02:00,20250415,5,10.5,6.8,10.5
2025-04-15 07:00:00+02:00,20250415,6,12.3,7.2,12.3
2025-04-15 08:00:00+02:00,20250415,7,13.6,7.5,13.6
2025-04-15 09:00:00+02:00,20250415,8,17.0,9.0,17.0
2025-04-15 10:00:00+02:00,20250415,9,18.6,10.1,18.6
2025-04-15 11:00:00+02:00,20250415,10,19.5,10.7,19.5
2025-04-15 12:00:00+02:00,20250415,11,20.9,11.0,20.9
2025-04-15 13:00:00+02:00,20250415,12,20.8,11.0,20.8
2025-04-15 14:00:00+02:00,20250415,13,19.8,11.0,19.8
2025-04-15 15:00:00+02:00,20250415,14,18.7,12.4,18.7
2025-04-15 16:00:00+02:00,20250415,15,19.5,12.1,19.5
2025-04-15 17:00:00+02:00,20250415,16,14.5,13.5,14.5
2025-04-15 18:00:00+02:00,20250415,17,14.6,13.5,14.6
2025-04-15 19:00:00+02:00,20250415,18,13.5,12.1,13.5
2025-04-15 20:00:00+02:00,20250415,19,12.2,11.5,12.2
2025-04-15 21:00:00+02:00,20250415,20,11.1,10.8,11.1
2025-04-15 22:00:00+02:00,20250415,21,9.9,9.9,9.9
2025-04-15 23:00:00+02:00,20250415,22,10.1,10.1,10.1
2025-04-16 00:00:00+02:00,20250415,23,9.4,9.4,9.4
2025-04-16 01:00:00+02:00,20250415,24,11.1,11.1,11.1
2025-04-16 02:00:00+02:00,20250416,1,12.4,10.8,12.4
2025-04-16 03:00:00+02:00,20250416,2,11.9,10.0,11.9
2025-04-16 04:00:00+02:00,20250416,3,11.0,9.2,11.0
2025-04-16 05:00:00+02:00,20250416,4,11.1,7.9,11.1
2025-04-16 06:00:00+02:00,20250416,5,10.9,6.7,10.9
2025-04-16 07:00:00+02:00,20250416,6,10.6,7.7,10.6
2025-04-16 08:00:00+02:00,20250416,7,10.6,7.9,10.6
2025-04-16 09:00:00+02:00,20250416,8,10.8,6.4,10.8
2025-04-16 10:00:00+02:00,20250416,9,10.8,5.6,10.8
2025-04-16 11:00:00+02:00,20250416,10,10.3,6.7,10.3
2025-04-16 12:00:00+02:00,20250416,11,10.5,7.3,10.5
2025-04-16 13:00:00+02:00,20250416,12,11.1,6.5,11.1
2025-04-16 14:00:00+02:00,20250416,13,11.3,6.8,11.3
2025-04-16 15:00:00+02:00,20250416,14,11.9,7.5,11.9
2025-04-16 16:00:00+02:00,20250416,15,12.1,7.4,12.1
2025-04-16 17:00:00+02:00,20250416,16,12.0,6.8,12.0
2025-04-16 18:00:00+02:00,20250416,17,11.7,7.7,11.7
2025-04-16 19:00:00+02:00,20250416,18,11.4,7.6,11.4
2025-04-16 20:00:00+02:00,20250416,19,10.7,7.9,10.7
2025-04-16 21:00:00+02:00,20250416,20,10.0,8.5,10.0
2025-04-16 22:00:00+02:00,20250416,21,9.6,8.8,9.6
2025-04-16 23:00:00+02:00,20250416,22,9.2,8.6,9.2
2025-04-17 00:00:00+02:00,20250416,23,9.1,8.3,9.1
2025-04-17 01:00:00+02:00,20250416,24,9.1,8.6,9.1
2025-04-17 02:00:00+02:00,20250417,1,8.7,8.1,8.7
